Date,Item_label,Region,Price,,,,
01/05/2024,Tilapia fish (epiya) fresh,SOUTH EAST,4162.789195,,,,
01/05/2024,Tilapia fish (epiya) fresh,SOUTH SOUTH,3791.717444,,,,
01/05/2024,Tilapia fish (epiya) fresh,SOUTH WEST,3630.800603,,,,
01/05/2024,Titus:frozen,NORTH CENTRAL,3144.68418,,,,
01/05/2024,Titus:frozen,NORTH EAST,3242.415328,,,,
01/05/2024,Titus:frozen,NORTH WEST,3462.850421,,,,
01/05/2024,Titus:frozen,SOUTH EAST,4724.121727,,,,
01/05/2024,Titus:frozen,SOUTH SOUTH,3684.505196,,,,
01/05/2024,Titus:frozen,SOUTH WEST,3488.629047,,,,
01/05/2024,Tomato,NORTH CENTRAL,1467.99003,,,,
01/05/2024,Tomato,NORTH EAST,1050.835494,,,,
01/05/2024,Tomato,NORTH WEST,1195.064596,,,,
01/05/2024,Tomato,SOUTH EAST,1643.758081,,,,
01/05/2024,Tomato,SOUTH SOUTH,2053.59139,,,,
01/05/2024,Tomato,SOUTH WEST,1543.60821,,,,
01/05/2024,"Vegetable oil:1 bottle,specify bottle",NORTH CENTRAL,2240.190178,,,,
01/05/2024,"Vegetable oil:1 bottle,specify bottle",NORTH EAST,2033.726388,,,,
01/05/2024,"Vegetable oil:1 bottle,specify bottle",NORTH WEST,1993.050771,,,,
01/05/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH EAST,2354.254128,,,,
01/05/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH SOUTH,2105.518785,,,,
01/05/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH WEST,2717.734279,,,,
01/05/2024,Wheat flour: prepacked (golden penny 2kg),NORTH CENTRAL,3465.035273,,,,
01/05/2024,Wheat flour: prepacked (golden penny 2kg),NORTH EAST,2438.200114,,,,
01/05/2024,Wheat flour: prepacked (golden penny 2kg),NORTH WEST,3033.143171,,,,
01/05/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH EAST,2781.669343,,,,
01/05/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH SOUTH,3374.898749,,,,
01/05/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH WEST,2797.444615,,,,
01/05/2024,Yam tuber,NORTH CENTRAL,1761.217756,,,,
01/05/2024,Yam tuber,NORTH EAST,1006.833599,,,,
01/05/2024,Yam tuber,NORTH WEST,987.5190356,,,,
01/05/2024,Yam tuber,SOUTH EAST,1096.840881,,,,
01/05/2024,Yam tuber,SOUTH SOUTH,1828.063193,,,,
01/05/2024,Yam tuber,SOUTH WEST,1198.773282,,,,
01/06/2024,Agric eggs medium size,NORTH CENTRAL,2342.170297,,,,
01/06/2024,Agric eggs medium size,NORTH EAST,1831.15404,,,,
01/06/2024,Agric eggs medium size,NORTH WEST,1729.525488,,,,
01/06/2024,Agric eggs medium size,SOUTH EAST,1938.856621,,,,
01/06/2024,Agric eggs medium size,SOUTH SOUTH,1769.053571,,,,
01/06/2024,Agric eggs medium size,SOUTH WEST,1970.495581,,,,
01/06/2024,Agric eggs(medium size price of one),NORTH CENTRAL,176.8410382,,,,
01/06/2024,Agric eggs(medium size price of one),NORTH EAST,162.7108979,,,,
01/06/2024,Agric eggs(medium size price of one),NORTH WEST,166.0559724,,,,
01/06/2024,Agric eggs(medium size price of one),SOUTH EAST,165.496192,,,,
01/06/2024,Agric eggs(medium size price of one),SOUTH SOUTH,160.0416667,,,,
01/06/2024,Agric eggs(medium size price of one),SOUTH WEST,178.4434524,,,,
01/06/2024,"Beans brown,sold loose",NORTH CENTRAL,2923.446307,,,,
01/06/2024,"Beans brown,sold loose",NORTH EAST,1874.210463,,,,
01/06/2024,"Beans brown,sold loose",NORTH WEST,1647.027738,,,,
01/06/2024,"Beans brown,sold loose",SOUTH EAST,2356.509989,,,,
01/06/2024,"Beans brown,sold loose",SOUTH SOUTH,2630.02521,,,,
01/06/2024,"Beans brown,sold loose",SOUTH WEST,2338.486935,,,,
01/06/2024,Beans:white black eye. sold loose,NORTH CENTRAL,2856.906956,,,,
01/06/2024,Beans:white black eye. sold loose,NORTH EAST,1837.205992,,,,
01/06/2024,Beans:white black eye. sold loose,NORTH WEST,1603.856327,,,,
01/06/2024,Beans:white black eye. sold loose,SOUTH EAST,2184.836961,,,,
01/06/2024,Beans:white black eye. sold loose,SOUTH SOUTH,2308.829365,,,,
01/06/2024,Beans:white black eye. sold loose,SOUTH WEST,2111.237126,,,,
01/06/2024,Beef Bone in,NORTH CENTRAL,5001.939146,,,,
01/06/2024,Beef Bone in,NORTH EAST,3599.083924,,,,
01/06/2024,Beef Bone in,NORTH WEST,3647.442024,,,,
01/06/2024,Beef Bone in,SOUTH EAST,3848.906095,,,,
01/06/2024,Beef Bone in,SOUTH SOUTH,5346.699328,,,,
01/06/2024,Beef Bone in,SOUTH WEST,5256.222376,,,,
01/06/2024,"Beef,boneless",NORTH CENTRAL,5787.757325,,,,
01/06/2024,"Beef,boneless",NORTH EAST,4504.978426,,,,
01/06/2024,"Beef,boneless",NORTH WEST,4560.222318,,,,
01/06/2024,"Beef,boneless",SOUTH EAST,6003.291679,,,,
01/06/2024,"Beef,boneless",SOUTH SOUTH,5630.235312,,,,
01/06/2024,"Beef,boneless",SOUTH WEST,6092.759104,,,,
01/06/2024,Bread sliced 500g,NORTH CENTRAL,1335.507587,,,,
01/06/2024,Bread sliced 500g,NORTH EAST,1166.283913,,,,
01/06/2024,Bread sliced 500g,NORTH WEST,1295.668934,,,,
01/06/2024,Bread sliced 500g,SOUTH EAST,1456.063004,,,,
01/06/2024,Bread sliced 500g,SOUTH SOUTH,1674.222222,,,,
01/06/2024,Bread sliced 500g,SOUTH WEST,1376.160714,,,,
01/06/2024,Bread unsliced 500g,NORTH CENTRAL,1334.480319,,,,
01/06/2024,Bread unsliced 500g,NORTH EAST,1102.085468,,,,
01/06/2024,Bread unsliced 500g,NORTH WEST,1269.577098,,,,
01/06/2024,Bread unsliced 500g,SOUTH EAST,1171.745107,,,,
01/06/2024,Bread unsliced 500g,SOUTH SOUTH,1620.180556,,,,
01/06/2024,Bread unsliced 500g,SOUTH WEST,1212.821658,,,,
01/06/2024,Broken Rice (Ofada),NORTH CENTRAL,1749.464803,,,,
01/06/2024,Broken Rice (Ofada),NORTH EAST,1878.042312,,,,
01/06/2024,Broken Rice (Ofada),NORTH WEST,1314.35899,,,,
01/06/2024,Broken Rice (Ofada),SOUTH EAST,1342.04868,,,,
01/06/2024,Broken Rice (Ofada),SOUTH SOUTH,1912.835814,,,,
01/06/2024,Broken Rice (Ofada),SOUTH WEST,2794.119399,,,,
01/06/2024,Catfish (obokun) fresh,NORTH CENTRAL,3245.098549,,,,
01/06/2024,Catfish (obokun) fresh,NORTH EAST,2948.879988,,,,
01/06/2024,Catfish (obokun) fresh,NORTH WEST,3346.761905,,,,
01/06/2024,Catfish (obokun) fresh,SOUTH EAST,3814.604164,,,,
01/06/2024,Catfish (obokun) fresh,SOUTH SOUTH,4461.406977,,,,
01/06/2024,Catfish (obokun) fresh,SOUTH WEST,4014.02381,,,,
01/06/2024,Catfish :dried,NORTH CENTRAL,4446.126605,,,,
01/06/2024,Catfish :dried,NORTH EAST,4752.698062,,,,
01/06/2024,Catfish :dried,NORTH WEST,3385.661475,,,,
01/06/2024,Catfish :dried,SOUTH EAST,7534.221038,,,,
01/06/2024,Catfish :dried,SOUTH SOUTH,4365.231842,,,,
01/06/2024,Catfish :dried,SOUTH WEST,4751.09241,,,,
01/06/2024,Catfish Smoked,NORTH CENTRAL,3542.873461,,,,
01/06/2024,Catfish Smoked,NORTH EAST,4812.092804,,,,
01/06/2024,Catfish Smoked,NORTH WEST,2995.626467,,,,
01/06/2024,Catfish Smoked,SOUTH EAST,3832.897026,,,,
01/06/2024,Catfish Smoked,SOUTH SOUTH,3740.031526,,,,
01/06/2024,Catfish Smoked,SOUTH WEST,3685.942761,,,,
01/06/2024,Chicken Feet,NORTH CENTRAL,3335.927596,,,,
01/06/2024,Chicken Feet,NORTH EAST,2022.477988,,,,
01/06/2024,Chicken Feet,NORTH WEST,2804.389734,,,,
01/06/2024,Chicken Feet,SOUTH EAST,2854.918163,,,,
01/06/2024,Chicken Feet,SOUTH SOUTH,3659.583333,,,,
01/06/2024,Chicken Feet,SOUTH WEST,3822.714097,,,,
01/06/2024,Chicken Wings,NORTH CENTRAL,4343.568292,,,,
01/06/2024,Chicken Wings,NORTH EAST,3073.071458,,,,
01/06/2024,Chicken Wings,NORTH WEST,2703.515873,,,,
01/06/2024,Chicken Wings,SOUTH EAST,3220.940487,,,,
01/06/2024,Chicken Wings,SOUTH SOUTH,4541.388889,,,,
01/06/2024,Chicken Wings,SOUTH WEST,4647.34127,,,,
01/06/2024,Dried Fish Sardine,NORTH CENTRAL,3980.125786,,,,
01/06/2024,Dried Fish Sardine,NORTH EAST,4617.484432,,,,
01/06/2024,Dried Fish Sardine,NORTH WEST,3301.04861,,,,
01/06/2024,Dried Fish Sardine,SOUTH EAST,4724.337669,,,,
01/06/2024,Dried Fish Sardine,SOUTH SOUTH,3731.762783,,,,
01/06/2024,Dried Fish Sardine,SOUTH WEST,3925.678435,,,,
01/06/2024,Evaporated tinned milk carnation 170g,NORTH CENTRAL,683.1785325,,,,
01/06/2024,Evaporated tinned milk carnation 170g,NORTH EAST,846.3204645,,,,
01/06/2024,Evaporated tinned milk carnation 170g,NORTH WEST,706.9880952,,,,
01/06/2024,Evaporated tinned milk carnation 170g,SOUTH EAST,687.4458917,,,,
01/06/2024,Evaporated tinned milk carnation 170g,SOUTH SOUTH,766.6666667,,,,
01/06/2024,Evaporated tinned milk carnation 170g,SOUTH WEST,633.8888889,,,,
01/06/2024,"Evaporated tinned milk(peak), 170g",NORTH CENTRAL,718.3042688,,,,
01/06/2024,"Evaporated tinned milk(peak), 170g",NORTH EAST,912.0693222,,,,
01/06/2024,"Evaporated tinned milk(peak), 170g",NORTH WEST,768.5245932,,,,
01/06/2024,"Evaporated tinned milk(peak), 170g",SOUTH EAST,784.4973507,,,,
01/06/2024,"Evaporated tinned milk(peak), 170g",SOUTH SOUTH,884.8373016,,,,
01/06/2024,"Evaporated tinned milk(peak), 170g",SOUTH WEST,757.2635582,,,,
01/06/2024,Frozen chicken,NORTH CENTRAL,5423.95904,,,,
01/06/2024,Frozen chicken,NORTH EAST,4749.19096,,,,
01/06/2024,Frozen chicken,NORTH WEST,4472.664268,,,,
01/06/2024,Frozen chicken,SOUTH EAST,7129.130421,,,,
01/06/2024,Frozen chicken,SOUTH SOUTH,4795.277778,,,,
01/06/2024,Frozen chicken,SOUTH WEST,5285.555556,,,,
01/06/2024,"Gari white,sold loose",NORTH CENTRAL,1055.874226,,,,
01/06/2024,"Gari white,sold loose",NORTH EAST,1155.627949,,,,
01/06/2024,"Gari white,sold loose",NORTH WEST,1150.482278,,,,
01/06/2024,"Gari white,sold loose",SOUTH EAST,1125.505341,,,,
01/06/2024,"Gari white,sold loose",SOUTH SOUTH,1135.037123,,,,
01/06/2024,"Gari white,sold loose",SOUTH WEST,1199.628966,,,,
01/06/2024,"Gari yellow,sold loose",NORTH CENTRAL,1073.711136,,,,
01/06/2024,"Gari yellow,sold loose",NORTH EAST,1248.740938,,,,
01/06/2024,"Gari yellow,sold loose",NORTH WEST,1205.625779,,,,
01/06/2024,"Gari yellow,sold loose",SOUTH EAST,1232.053548,,,,
01/06/2024,"Gari yellow,sold loose",SOUTH SOUTH,1316.263494,,,,
01/06/2024,"Gari yellow,sold loose",SOUTH WEST,1235.24896,,,,
01/06/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH CENTRAL,2277.408007,,,,
01/06/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH EAST,2184.849021,,,,
01/06/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH WEST,2170.140496,,,,
01/06/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH EAST,2731.685444,,,,
01/06/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH SOUTH,2700.138889,,,,
01/06/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH WEST,3466.600529,,,,
01/06/2024,Iced Sardine,NORTH CENTRAL,2970.532514,,,,
01/06/2024,Iced Sardine,NORTH EAST,3292.575175,,,,
01/06/2024,Iced Sardine,NORTH WEST,2878.296848,,,,
01/06/2024,Iced Sardine,SOUTH EAST,3734.675554,,,,
01/06/2024,Iced Sardine,SOUTH SOUTH,3230.654762,,,,
01/06/2024,Iced Sardine,SOUTH WEST,3022.04858,,,,
01/06/2024,Irish potato,NORTH CENTRAL,2552.063868,,,,
01/06/2024,Irish potato,NORTH EAST,1945.209844,,,,
01/06/2024,Irish potato,NORTH WEST,1483.332514,,,,
01/06/2024,Irish potato,SOUTH EAST,3304.610275,,,,
01/06/2024,Irish potato,SOUTH SOUTH,2232.208561,,,,
01/06/2024,Irish potato,SOUTH WEST,3304.245411,,,,
01/06/2024,Mackerel : frozen,NORTH CENTRAL,3103.884221,,,,
01/06/2024,Mackerel : frozen,NORTH EAST,3580.520867,,,,
01/06/2024,Mackerel : frozen,NORTH WEST,2633.856368,,,,
01/06/2024,Mackerel : frozen,SOUTH EAST,5162.518009,,,,
01/06/2024,Mackerel : frozen,SOUTH SOUTH,3844.132715,,,,
01/06/2024,Mackerel : frozen,SOUTH WEST,3887.719568,,,,
01/06/2024,Maize grain white sold loose,NORTH CENTRAL,986.7476694,,,,
01/06/2024,Maize grain white sold loose,NORTH EAST,983.1791946,,,,
01/06/2024,Maize grain white sold loose,NORTH WEST,800.1358559,,,,
01/06/2024,Maize grain white sold loose,SOUTH EAST,1164.661787,,,,
01/06/2024,Maize grain white sold loose,SOUTH SOUTH,1124.231052,,,,
01/06/2024,Maize grain white sold loose,SOUTH WEST,1017.698254,,,,
01/06/2024,Maize grain yellow sold loose,NORTH CENTRAL,982.2241857,,,,
01/06/2024,Maize grain yellow sold loose,NORTH EAST,1001.091404,,,,
01/06/2024,Maize grain yellow sold loose,NORTH WEST,819.4480773,,,,
01/06/2024,Maize grain yellow sold loose,SOUTH EAST,1175.922911,,,,
01/06/2024,Maize grain yellow sold loose,SOUTH SOUTH,1192.849871,,,,
01/06/2024,Maize grain yellow sold loose,SOUTH WEST,1043.097441,,,,
01/06/2024,Mudfish (aro) fresh,NORTH CENTRAL,3101.937951,,,,
01/06/2024,Mudfish (aro) fresh,NORTH EAST,2730.072993,,,,
01/06/2024,Mudfish (aro) fresh,NORTH WEST,3159.706757,,,,
01/06/2024,Mudfish (aro) fresh,SOUTH EAST,3384.246999,,,,
01/06/2024,Mudfish (aro) fresh,SOUTH SOUTH,4532.591406,,,,
01/06/2024,Mudfish (aro) fresh,SOUTH WEST,4057.561427,,,,
01/06/2024,Mudfish : dried,NORTH CENTRAL,3586.002895,,,,
01/06/2024,Mudfish : dried,NORTH EAST,4673.93348,,,,
01/06/2024,Mudfish : dried,NORTH WEST,3244.693568,,,,
01/06/2024,Mudfish : dried,SOUTH EAST,5886.187065,,,,
01/06/2024,Mudfish : dried,SOUTH SOUTH,4275.147707,,,,
01/06/2024,Mudfish : dried,SOUTH WEST,4624.028463,,,,
01/06/2024,Onion bulb,NORTH CENTRAL,1417.213105,,,,
01/06/2024,Onion bulb,NORTH EAST,1265.375987,,,,
01/06/2024,Onion bulb,NORTH WEST,1133.115079,,,,
01/06/2024,Onion bulb,SOUTH EAST,1529.705983,,,,
01/06/2024,Onion bulb,SOUTH SOUTH,1925.596446,,,,
01/06/2024,Onion bulb,SOUTH WEST,2103.512596,,,,
01/06/2024,"Palm oil: 1 bottle,specify bottle",NORTH CENTRAL,1641.509416,,,,
01/06/2024,"Palm oil: 1 bottle,specify bottle",NORTH EAST,1505.896404,,,,
01/06/2024,"Palm oil: 1 bottle,specify bottle",NORTH WEST,1804.088946,,,,
01/06/2024,"Palm oil: 1 bottle,specify bottle",SOUTH EAST,1728.680019,,,,
01/06/2024,"Palm oil: 1 bottle,specify bottle",SOUTH SOUTH,1832.367725,,,,
01/06/2024,"Palm oil: 1 bottle,specify bottle",SOUTH WEST,2561.962081,,,,
01/06/2024,Plantain(ripe),NORTH CENTRAL,1096.636116,,,,
01/06/2024,Plantain(ripe),NORTH EAST,886.6675099,,,,
01/06/2024,Plantain(ripe),NORTH WEST,1133.172498,,,,
01/06/2024,Plantain(ripe),SOUTH EAST,1409.579475,,,,
01/06/2024,Plantain(ripe),SOUTH SOUTH,1790.805572,,,,
01/06/2024,Plantain(ripe),SOUTH WEST,2285.399467,,,,
01/06/2024,Plantain(unripe),NORTH CENTRAL,1058.186706,,,,
01/06/2024,Plantain(unripe),NORTH EAST,868.206161,,,,
01/06/2024,Plantain(unripe),NORTH WEST,1198.762958,,,,
01/06/2024,Plantain(unripe),SOUTH EAST,1219.549888,,,,
01/06/2024,Plantain(unripe),SOUTH SOUTH,1722.180017,,,,
01/06/2024,Plantain(unripe),SOUTH WEST,1934.90937,,,,
01/06/2024,Rice agric sold loose,NORTH CENTRAL,1677.811313,,,,
01/06/2024,Rice agric sold loose,NORTH EAST,1983.753193,,,,
01/06/2024,Rice agric sold loose,NORTH WEST,1521.497329,,,,
01/06/2024,Rice agric sold loose,SOUTH EAST,1653.366941,,,,
01/06/2024,Rice agric sold loose,SOUTH SOUTH,1751.528221,,,,
01/06/2024,Rice agric sold loose,SOUTH WEST,1858.986451,,,,
01/06/2024,Rice local sold loose,NORTH CENTRAL,1717.796675,,,,
01/06/2024,Rice local sold loose,NORTH EAST,1880.145795,,,,
01/06/2024,Rice local sold loose,NORTH WEST,1518.446952,,,,
01/06/2024,Rice local sold loose,SOUTH EAST,1580.331575,,,,
01/06/2024,Rice local sold loose,SOUTH SOUTH,1792.854437,,,,
01/06/2024,Rice local sold loose,SOUTH WEST,1734.685218,,,,
01/06/2024,Rice Medium Grained,NORTH CENTRAL,1906.188447,,,,
01/06/2024,Rice Medium Grained,NORTH EAST,1971.483523,,,,
01/06/2024,Rice Medium Grained,NORTH WEST,1651.551491,,,,
01/06/2024,Rice Medium Grained,SOUTH EAST,1741.971979,,,,
01/06/2024,Rice Medium Grained,SOUTH SOUTH,1825.85818,,,,
01/06/2024,Rice Medium Grained,SOUTH WEST,1894.507061,,,,
01/06/2024,"Rice,imported high quality sold loose",NORTH CENTRAL,2345.111491,,,,
01/06/2024,"Rice,imported high quality sold loose",NORTH EAST,2114.37173,,,,
01/06/2024,"Rice,imported high quality sold loose",NORTH WEST,1900.521289,,,,
01/06/2024,"Rice,imported high quality sold loose",SOUTH EAST,1915.757275,,,,
01/06/2024,"Rice,imported high quality sold loose",SOUTH SOUTH,2157.003743,,,,
01/06/2024,"Rice,imported high quality sold loose",SOUTH WEST,2154.499313,,,,
01/06/2024,Sweet potato,NORTH CENTRAL,1009.411945,,,,
01/06/2024,Sweet potato,NORTH EAST,646.8736642,,,,
01/06/2024,Sweet potato,NORTH WEST,523.3383467,,,,
01/06/2024,Sweet potato,SOUTH EAST,611.0627634,,,,
01/06/2024,Sweet potato,SOUTH SOUTH,1762.238757,,,,
01/06/2024,Sweet potato,SOUTH WEST,1318.059073,,,,
01/06/2024,Tilapia fish (epiya) fresh,NORTH CENTRAL,3036.213392,,,,
01/06/2024,Tilapia fish (epiya) fresh,NORTH EAST,2104.725188,,,,
01/06/2024,Tilapia fish (epiya) fresh,NORTH WEST,2934.321016,,,,
01/06/2024,Tilapia fish (epiya) fresh,SOUTH EAST,4428.328655,,,,
01/06/2024,Tilapia fish (epiya) fresh,SOUTH SOUTH,4200.919118,,,,
01/06/2024,Tilapia fish (epiya) fresh,SOUTH WEST,3939.086108,,,,
01/06/2024,Titus:frozen,NORTH CENTRAL,3444.950478,,,,
01/06/2024,Titus:frozen,NORTH EAST,3380.94338,,,,
01/06/2024,Titus:frozen,NORTH WEST,3623.206092,,,,
01/06/2024,Titus:frozen,SOUTH EAST,4972.606045,,,,
01/06/2024,Titus:frozen,SOUTH SOUTH,4058.051276,,,,
01/06/2024,Titus:frozen,SOUTH WEST,3616.666667,,,,
01/06/2024,Tomato,NORTH CENTRAL,2616.963706,,,,
01/06/2024,Tomato,NORTH EAST,1688.576706,,,,
01/06/2024,Tomato,NORTH WEST,1411.161064,,,,
01/06/2024,Tomato,SOUTH EAST,2852.590032,,,,
01/06/2024,Tomato,SOUTH SOUTH,2170.202847,,,,
01/06/2024,Tomato,SOUTH WEST,3261.844186,,,,
01/06/2024,"Vegetable oil:1 bottle,specify bottle",NORTH CENTRAL,2304.622401,,,,
01/06/2024,"Vegetable oil:1 bottle,specify bottle",NORTH EAST,2081.514809,,,,
01/06/2024,"Vegetable oil:1 bottle,specify bottle",NORTH WEST,2000.83031,,,,
01/06/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH EAST,2376.386619,,,,
01/06/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH SOUTH,2211.058201,,,,
01/06/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH WEST,3535.791045,,,,
01/06/2024,Wheat flour: prepacked (golden penny 2kg),NORTH CENTRAL,3527.224606,,,,
01/06/2024,Wheat flour: prepacked (golden penny 2kg),NORTH EAST,2787.089425,,,,
01/06/2024,Wheat flour: prepacked (golden penny 2kg),NORTH WEST,3196.5,,,,
01/06/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH EAST,2918.35231,,,,
01/06/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH SOUTH,3566.5,,,,
01/06/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH WEST,2842.890212,,,,
01/06/2024,Yam tuber,NORTH CENTRAL,2440.348805,,,,
01/06/2024,Yam tuber,NORTH EAST,1450.018225,,,,
01/06/2024,Yam tuber,NORTH WEST,1238.494194,,,,
01/06/2024,Yam tuber,SOUTH EAST,2398.957494,,,,
01/06/2024,Yam tuber,SOUTH SOUTH,1979.257476,,,,
01/06/2024,Yam tuber,SOUTH WEST,2745.804825,,,,
01/07/2024,Agric eggs medium size,NORTH CENTRAL,2755.534883,,,,
01/07/2024,Agric eggs medium size,NORTH EAST,1870.526926,,,,
01/07/2024,Agric eggs medium size,NORTH WEST,1795.752346,,,,
01/07/2024,Agric eggs medium size,SOUTH EAST,2303.766537,,,,
01/07/2024,Agric eggs medium size,SOUTH SOUTH,2172.999339,,,,
01/07/2024,Agric eggs medium size,SOUTH WEST,2109.540795,,,,
01/07/2024,Agric eggs(medium size price of one),NORTH CENTRAL,194.7114319,,,,
01/07/2024,Agric eggs(medium size price of one),NORTH EAST,166.7630127,,,,
01/07/2024,Agric eggs(medium size price of one),NORTH WEST,169.6659396,,,,
01/07/2024,Agric eggs(medium size price of one),SOUTH EAST,196.4565499,,,,
01/07/2024,Agric eggs(medium size price of one),SOUTH SOUTH,191.25,,,,
01/07/2024,Agric eggs(medium size price of one),SOUTH WEST,194.6330128,,,,
01/07/2024,"Beans brown,sold loose",NORTH CENTRAL,2869.950743,,,,
01/07/2024,"Beans brown,sold loose",NORTH EAST,1967.444485,,,,
01/07/2024,"Beans brown,sold loose",NORTH WEST,1732.711024,,,,
01/07/2024,"Beans brown,sold loose",SOUTH EAST,2600.447181,,,,
01/07/2024,"Beans brown,sold loose",SOUTH SOUTH,3032.856582,,,,
01/07/2024,"Beans brown,sold loose",SOUTH WEST,2539.202969,,,,
01/07/2024,Beans:white black eye. sold loose,NORTH CENTRAL,2830.563307,,,,
01/07/2024,Beans:white black eye. sold loose,NORTH EAST,1873.065964,,,,
01/07/2024,Beans:white black eye. sold loose,NORTH WEST,1725.979419,,,,
01/07/2024,Beans:white black eye. sold loose,SOUTH EAST,2391.587411,,,,
01/07/2024,Beans:white black eye. sold loose,SOUTH SOUTH,2888.302385,,,,
01/07/2024,Beans:white black eye. sold loose,SOUTH WEST,2171.790333,,,,
01/07/2024,Beef Bone in,NORTH CENTRAL,5249.593515,,,,
01/07/2024,Beef Bone in,NORTH EAST,3499.404006,,,,
01/07/2024,Beef Bone in,NORTH WEST,3785.309829,,,,
01/07/2024,Beef Bone in,SOUTH EAST,3698.796982,,,,
01/07/2024,Beef Bone in,SOUTH SOUTH,5522.003441,,,,
01/07/2024,Beef Bone in,SOUTH WEST,5236.851414,,,,
01/07/2024,"Beef,boneless",NORTH CENTRAL,5862.309603,,,,
01/07/2024,"Beef,boneless",NORTH EAST,4591.810454,,,,
01/07/2024,"Beef,boneless",NORTH WEST,4679.013045,,,,
01/07/2024,"Beef,boneless",SOUTH EAST,5954.331309,,,,
01/07/2024,"Beef,boneless",SOUTH SOUTH,5608.925653,,,,
01/07/2024,"Beef,boneless",SOUTH WEST,6092.34934,,,,
01/07/2024,Bread sliced 500g,NORTH CENTRAL,1389.474335,,,,
01/07/2024,Bread sliced 500g,NORTH EAST,1164.893433,,,,
01/07/2024,Bread sliced 500g,NORTH WEST,1331.902494,,,,
01/07/2024,Bread sliced 500g,SOUTH EAST,1620.280788,,,,
01/07/2024,Bread sliced 500g,SOUTH SOUTH,1720.73082,,,,
01/07/2024,Bread sliced 500g,SOUTH WEST,1390.607564,,,,
01/07/2024,Bread unsliced 500g,NORTH CENTRAL,1398.014038,,,,
01/07/2024,Bread unsliced 500g,NORTH EAST,1166.074681,,,,
01/07/2024,Bread unsliced 500g,NORTH WEST,1292.277984,,,,
01/07/2024,Bread unsliced 500g,SOUTH EAST,1277.432362,,,,
01/07/2024,Bread unsliced 500g,SOUTH SOUTH,1643.482143,,,,
01/07/2024,Bread unsliced 500g,SOUTH WEST,1224.844831,,,,
01/07/2024,Broken Rice (Ofada),NORTH CENTRAL,1844.272374,,,,
01/07/2024,Broken Rice (Ofada),NORTH EAST,1812.646046,,,,
01/07/2024,Broken Rice (Ofada),NORTH WEST,1402.681717,,,,
01/07/2024,Broken Rice (Ofada),SOUTH EAST,1912.742039,,,,
01/07/2024,Broken Rice (Ofada),SOUTH SOUTH,2418.886452,,,,
01/07/2024,Broken Rice (Ofada),SOUTH WEST,2956.299041,,,,
01/07/2024,Catfish (obokun) fresh,NORTH CENTRAL,3384.590189,,,,
01/07/2024,Catfish (obokun) fresh,NORTH EAST,2980.593439,,,,
01/07/2024,Catfish (obokun) fresh,NORTH WEST,3436.21594,,,,
01/07/2024,Catfish (obokun) fresh,SOUTH EAST,4059.757177,,,,
01/07/2024,Catfish (obokun) fresh,SOUTH SOUTH,5521.614565,,,,
01/07/2024,Catfish (obokun) fresh,SOUTH WEST,4368.099212,,,,
01/07/2024,Catfish :dried,NORTH CENTRAL,4672.855933,,,,
01/07/2024,Catfish :dried,NORTH EAST,4804.217406,,,,
01/07/2024,Catfish :dried,NORTH WEST,3650.243147,,,,
01/07/2024,Catfish :dried,SOUTH EAST,7715.810795,,,,
01/07/2024,Catfish :dried,SOUTH SOUTH,5511.926734,,,,
01/07/2024,Catfish :dried,SOUTH WEST,5056.653187,,,,
01/07/2024,Catfish Smoked,NORTH CENTRAL,3754.725904,,,,
01/07/2024,Catfish Smoked,NORTH EAST,5061.977831,,,,
01/07/2024,Catfish Smoked,NORTH WEST,3075.318306,,,,
01/07/2024,Catfish Smoked,SOUTH EAST,3922.326218,,,,
01/07/2024,Catfish Smoked,SOUTH SOUTH,4869.795109,,,,
01/07/2024,Catfish Smoked,SOUTH WEST,3787.034871,,,,
01/07/2024,Chicken Feet,NORTH CENTRAL,3461.678056,,,,
01/07/2024,Chicken Feet,NORTH EAST,1601.896542,,,,
01/07/2024,Chicken Feet,NORTH WEST,2925.71961,,,,
01/07/2024,Chicken Feet,SOUTH EAST,2856.205262,,,,
01/07/2024,Chicken Feet,SOUTH SOUTH,3921.448413,,,,
01/07/2024,Chicken Feet,SOUTH WEST,3826.25,,,,
01/07/2024,Chicken Wings,NORTH CENTRAL,4559.557321,,,,
01/07/2024,Chicken Wings,NORTH EAST,2723.774176,,,,
